direccion_via_nombre,direccion_numero,contacto_web,direccion_coor_y,direccion_coor_x,direccion_via_tipo,centro_nombre,contacto_email1,telefonos,latitud_CM_x,longitud_CM_x,Renta,id_centro_titularidad,id_centro_titular,id_municipio,id_centro_codigo,id_dat_codigo,id_direccion_codigo_postal,id_comunidad
de España,142,http://www.educa.madrid.org/cp.rodriguezdelafu.coslada,4474738.0,453357.0,AVDA,FELIX RODRIGUEZ DE LA FUENTE,cp.rodriguezdelafu.coslada@educa.madrid.org,916691452-689903707,40.4165,-3.70256,36.592,1,1,34,14,3,,Comunidad de Madrid
de España,s/n,http://www.educa.madrid.org/cp.elolivo.coslada,4474875.0,451567.0,AVDA,EL OLIVO,cp.elolivo.coslada@educa.madrid.org,916722753,40.4165,-3.70256,36.592,1,1,34,14,3,,Comunidad de Madrid
de Luis Braille,42,http://www.educa.madrid.org/ies.luisbraille.coslada,4475307.0,452668.0,CALLE,LUIS BRAILLE,ies.luisbraille.coslada@educa.madrid.org,916697200-916697428,40.4165,-3.70256,36.592,1,1,34,42,3,,Comunidad de Madrid
de Berlín,25,http://www.educa.madrid.org/eei.lacanada.coslada,4474046.0,453718.0,AVDA,LA CAÑADA,eei.lacanada.coslada@educa.madrid.org,916733886-696516752,40.4165,-3.70256,36.592,1,1,34,3,3,,Comunidad de Madrid
de la Virgen del Mar,s/n,http://www.educa.madrid.org/ies.garciaberlanga.coslada,4475626.0,452276.0,CALLE,LUIS GARCIA BERLANGA,ies.garciaberlanga.coslada@educa.madrid.org,916695610-916696666,40.4165,-3.70256,36.592,1,1,34,42,3,,Comunidad de Madrid
de Manuel Azaña,32,http://www.educa.madrid.org/ies.manueldefalla.coslada,4474151.0,452943.0,AVDA,MANUEL DE FALLA,ies.manueldefalla.coslada@educa.madrid.org,916691182,40.4165,-3.70256,36.592,1,1,34,42,3,,Comunidad de Madrid
Chile,s/n,http://www.educa.madrid.org/eei.larampa.coslada,4474959.0,453259.0,CALLE,LA RAMPA,eei.larampa.coslada@educa.madrid.org,916741473-682917942,40.4165,-3.70256,36.592,1,1,34,3,3,,Comunidad de Madrid
Puerto de Bilbao,s/n,http://www.educa.madrid.org/eei.antonpirulero.coslada,4474224.0,451121.0,CALLE,ANTON PIRULERO,eei.antonpirulero.coslada@educa.madrid.org,914939280,40.4165,-3.70256,36.592,1,1,34,3,3,,Comunidad de Madrid
Puerto de Bilbao,1,http://www.educa.madrid.org/cp.williamshakespeare.coslada,4474313.0,451018.0,CALLE,WILLIAM SHAKESPEARE,cp.williamshakespeare.coslada@educa.madrid.org,910558150-630807676,40.4165,-3.70256,36.592,1,1,34,14,3,,Comunidad de Madrid
de Lisboa,9,http://www.educa.madrid.org/cp.alfredolanda.coslada,4474177.0,454036.0,AVDA,ALFREDO LANDA,cp.alfredolanda.coslada@educa.madrid.org,916715082,40.4165,-3.70256,36.592,1,1,34,14,3,,Comunidad de Madrid
Venezuela,12,http://www.educa.madrid.org/cp.antonitapies.coslada,4475385.0,454138.0,CALLE,ANTONI TAPIES,cp.antonitapies.coslada@educa.madrid.org,916714733-648259119,40.4165,-3.70256,36.592,1,1,34,14,3,,Comunidad de Madrid
de Berlín,24,http://www.educa.madrid.org/cpee.rosaparks.coslada,4474107.0,453710.0,AVDA,ROSA PARKS,cpee.rosaparks.coslada@educa.madrid.org,914851631,40.4165,-3.70256,36.592,1,1,34,20,3,,Comunidad de Madrid
de la Cañada,44,http://www.educa.madrid.org/eoi.coslada-sanfernando.coslada,4475766.0,454342.0,AVDA,E.O.I. DE COSLADA - SAN FERNANDO DE HENARES,eoi.coslada-sanfernando.coslada@educa.madrid.org,916746426-916740443,40.4165,-3.70256,36.592,1,1,34,80,3,,Comunidad de Madrid
de la Virgen de la Cabeza,2,http://www.educa.madrid.org/eoep.coslada,4475337.0,451689.0,CALLE,EQUIPO GENERAL COSLADA,eoep.coslada@educa.madrid.org,916733312-914990324,40.4165,-3.70256,36.592,1,1,34,206,3,,Comunidad de Madrid
de la Constitución,47,http://www.educa.madrid.org/em.coslada,4475212.0,452025.0,AVDA,COSLADA,em.coslada@educa.madrid.org,916278372,40.4165,-3.70256,36.592,1,2,34,185,3,,Comunidad de Madrid
de Velázquez,s/n,http://www.educa.madrid.org/eei.charlierivel.coslada,4474753.0,452203.0,CALLE,CHARLIE RIVEL,eei.charlierivel.coslada@educa.madrid.org,916738938-641037717,40.4165,-3.70256,36.592,1,2,34,3,3,,Comunidad de Madrid
Colombia,s/n,http://www.educa.madrid.org/eei.diamela.coslada,4475314.0,453943.0,CALLE,DIAMELA,eei.diamela.coslada@educa.madrid.org,916735343,40.4165,-3.70256,36.592,1,2,34,3,3,,Comunidad de Madrid
de la Iglesia,15,http://www.mamajuanita.com,4475386.0,451763.0,CALLE,MAMA JUANITA,cc.mamajuanita.coslada@educa.madrid.org,916711120,40.4165,-3.70256,36.592,2,43,34,4,3,,Comunidad de Madrid
de Maches Gómez,4,http://www.educa.madrid.org/cc.virgendelhenar.coslada,4475393.0,452169.0,CALLE,VIRGEN DEL HENAR,cc.virgendelhenar.coslada@educa.madrid.org,916717171,40.4165,-3.70256,36.592,2,44,34,72,3,,Comunidad de Madrid
de la Virgen de la Cabeza,15,http://www.educa.madrid.org/cc.doroteohernandez.coslada,4475444.0,451676.0,CALLE,DOROTEO HERNANDEZ,cc.doroteohernandez.coslada@educa.madrid.org,914851232,40.4165,-3.70256,36.592,2,403,34,73,3,,Comunidad de Madrid
Océano Atlántico,7,www.escuelainfantilcoslada.com,4474289.0,451503.0,CALLE,LOS DUENDES OCEANO ATLANTICO,vajosotomora@gmail.com,912314645-601116193-669471188-636271714,40.4165,-3.70256,36.592,3,941,34,8,3,,Comunidad de Madrid
de Luis Braille,10,pequenecoscoslada.org,4474982.0,452478.0,CALLE,PEQUEÑECOS,eipequenecos@hotmail.com,912004976-640175781-636829926,40.4165,-3.70256,36.592,3,969,34,8,3,,Comunidad de Madrid
de la Rioja,s/n,https://escuelachiquitin.com/escuelas/coslada,4475413.0,453286.0,CALLE,CHIQUI TIN COSLADA,coslada@chiquitin.es,621251417,40.4165,-3.70256,36.592,3,985,34,8,3,,Comunidad de Madrid
Mar Caribe,4,No hay página web,4474604.0,451834.0,PLAZA,PEGASITO,contacto@pegasito.es,911682206-911682206-911682206-911682206,40.4165,-3.70256,36.592,3,1037,34,8,3,,Comunidad de Madrid
de Berlín c/v Avda. de Madrid,,No hay página web,4474360.0,454044.0,AVDA,COCHOLATE,escuelacocholate@gmail.com,913620270-689949591,40.4165,-3.70256,36.592,3,1088,34,8,3,,Comunidad de Madrid
de la Virgen del Mar,19,No hay página web,4475484.0,452068.0,CALLE,GUARDERIA MONIGOTES,No hay página web,667470088-916742090,40.4165,-3.70256,36.592,3,1193,34,8,3,,Comunidad de Madrid
de Marie Curie (Hospital del Henares),s/n,No hay página web,4474289.0,454690.0,AVDA,LA RANA FROGGY,No hay página web,625298635-911912090,40.4165,-3.70256,36.592,3,1244,34,8,3,,Comunidad de Madrid
Mar del Norte,2,https://escuelanemomarlin.com/escuelas/escuela-infantil-coslada/,4474520.0,451476.0,CALLE,NEMOMARLIN COSLADA,coslada@escuelanemomarlin.com,685916979,40.4165,-3.70256,36.592,3,1581,34,8,3,,Comunidad de Madrid
de Isaac Peral,6,No hay página web,4476479.0,454591.0,CALLE,CFP JOSE MARTINEZ,No hay página web,,40.4165,-3.70256,36.592,3,1617,34,58,3,,Comunidad de Madrid
Francisco de Quevedo,3,http://www.educa.madrid.org/cp.soledad.cubas,4449552.0,429307.0,CALLE,NUESTRA SEÑORA DE LA SOLEDAD,cp.soledad.cubas@educa.madrid.org,918142162,40.4165,-3.70256,39.69,1,1,35,14,2,,Comunidad de Madrid
San Isidro,s/n,http://www.educa.madrid.org/cp.fuentesclaras.cubasdelasagra,4448992.0,428662.0,CALLE,FUENTES CLARAS,cp.fuentesclaras.cubasdelasagra@educa.madrid.org,918142993,40.4165,-3.70256,39.69,1,1,35,14,2,,Comunidad de Madrid
los Almendros,s/n,http://www.educa.madrid.org/ies.sorjuanadelacruz.cubasdelasagra,4449946.0,428132.0,CALLE,SOR JUANA DE LA CRUZ,ies.sorjuanadelacruz.cubasdelasagra@educa.madrid.org,912761412,40.4165,-3.70256,39.69,1,1,35,42,2,,Comunidad de Madrid
Retamar,s/n,http://www.educa.madrid.org/cn.solyluna.cubasdelasagra,4450067.0,428053.0,CALLE,SOL Y LUNA,cn.solyluna.cubasdelasagra@educa.madrid.org,918142805,40.4165,-3.70256,39.69,1,2,35,6,2,,Comunidad de Madrid
Sociedad de Cosecheros,2,http://www.educa.madrid.org/cp.ortizdezarate.chinchon,4443101.0,464323.0,CALLE,HERMANOS ORTIZ DE ZARATE,cp.ortizdezarate.chinchon@educa.madrid.org,918940961-639728389,40.4165,-3.70256,27.739,1,1,36,14,3,,Comunidad de Madrid
Álvarez Laviada,3,http://www.educa.madrid.org/ies.carpediem.chinchon,4443300.0,464693.0,CALLE,CARPE DIEM,ies.carpediem.chinchon@educa.madrid.org,918940214,40.4165,-3.70256,27.739,1,1,36,42,3,,Comunidad de Madrid
del Generalísimo (Los Huertos),72,http://www.educa.madrid.org/em.chinchon,4443305.0,463700.0,AVDA,CHINCHON,em.chinchon@educa.madrid.org,918940004-918935094,40.4165,-3.70256,27.739,1,2,36,185,3,,Comunidad de Madrid
del Teniente Ortiz de Zarate,19,http://www.educa.madrid.org/cn.chinchon,4443550.0,464425.0,CALLE,EL RINCON MAGICO,cn.chinchon@educa.madrid.org,918940312-918940312,40.4165,-3.70256,27.739,1,2,36,6,3,,Comunidad de Madrid
Villaviciosa de Odón,6,No hay página web,4442816.0,464094.0,CALLE,COLORINES,centroinfantilcolorines@gmail.com,918080915-617737318,40.4165,-3.70256,27.739,3,1227,36,8,3,,Comunidad de Madrid
del Fresno de Torote,s/n,http://www.educa.madrid.org/cp.angelberzalfern.daganzo,4488900.0,461596.0,CMNO,ANGEL BERZAL FERNANDEZ,cp.angelberzalfern.daganzo@educa.madrid.org,918841258,40.4165,-3.70256,45.26,1,1,37,14,3,,Comunidad de Madrid
del Conde de Coruña,31,http://www.educa.madrid.org/ies.migueldecervantes.daganzo,4488335.0,460824.0,AVDA,MIGUEL DE CERVANTES,ies.migueldecervantes.daganzo@educa.madrid.org,918841825,40.4165,-3.70256,45.26,1,1,37,42,3,,Comunidad de Madrid
la Lámpara,s/n,http://www.educa.madrid.org/cp.salvadordemadariaga.daganzo,4488293.0,460503.0,CALLE,SALVADOR DE MADARIAGA,cp.salvadordemadariaga.daganzo@educa.madrid.org,918848589-918848589,40.4165,-3.70256,45.26,1,1,37,70,3,,Comunidad de Madrid
San Roque,1,http://www.educa.madrid.org/cn.daganzo,4489110.0,461290.0,CALLE,DAGANZO,cn.daganzo@educa.madrid.org,918875143,40.4165,-3.70256,45.26,1,2,37,6,3,,Comunidad de Madrid
a Fresno,s/n,http://www.educa.madrid.org/emd.daganzo,4488263.0,461133.0,CTRA,DAGANZO DE ARRIBA,emd.daganzo@educa.madrid.org,918845520,40.4165,-3.70256,45.26,1,9,37,187,3,,Comunidad de Madrid
San Roque,s/n,http://www.escuelantalcarrusel.com,4488970.0,460854.0,CALLE,CARRUSEL,carrusel.daganzo@gmail.com,918875399-639465816,40.4165,-3.70256,45.26,3,718,37,8,3,,Comunidad de Madrid
del Conde de Coruña,85,www.eimipequemundo.com,4488502.0,461055.0,AVDA,MI PEQUEÑO MUNDO,No hay página web,918845857-622040429,40.4165,-3.70256,45.26,3,937,37,8,3,,Comunidad de Madrid
de Alfonso XIII,5,http://www.educa.madrid.org/cp.felipesegundo.elescorial,4492927.0,404854.0,CALLE,FELIPE II,cp.felipesegundo.elescorial@educa.madrid.org,918960697,40.4165,-3.70256,38.903,1,1,38,12,4,,Comunidad de Madrid
del Padre Villacastín,s/n,http://www.educa.madrid.org/eei.gerardogil.elescorial,4493218.0,404651.0,CALLE,PADRE GERARDO GIL,eei.gerardogil.elescorial@educa.madrid.org,918902850,40.4165,-3.70256,38.903,1,1,38,3,4,,Comunidad de Madrid
Fresneda,s/n,http://www.educa.madrid.org/ies.elescorial.elescorial,4492574.0,404844.0,AVDA,EL ESCORIAL,ies.elescorial.elescorial@educa.madrid.org,918907161,40.4165,-3.70256,38.903,1,1,38,42,4,,Comunidad de Madrid
de Alfonso XIII,6,http://www.educa.madrid.org/emd.elescorial,4492889.0,404819.0,CALLE,EL ESCORIAL,emd.elescorial@educa.madrid.org,918902764,40.4165,-3.70256,38.903,1,2,38,187,4,,Comunidad de Madrid
de Alfonso XIII,18,http://www.educa.madrid.org/eei.ladehesa.elescorial,4492756.0,404852.0,CALLE,LA DEHESA,eei.ladehesa.elescorial@educa.madrid.org,918907253,40.4165,-3.70256,38.903,1,9,38,3,4,,Comunidad de Madrid
Principal,1,https://www.gsdeducacion.com/ ,4493303.0,411490.0,CALLE,GSD EL ESCORIAL,cc.gredossd.elescorial@educa.madrid.org,918533521-917861347,40.4165,-3.70256,38.903,2,362,38,72,4,,Comunidad de Madrid
del Prado,2,http://www.educa.madrid.org/cp.carlosruiz.estremera,4448099.0,490842.0,CALLE,CARLOS RUIZ,cp.carlosruiz.estremera@educa.madrid.org,918721356,40.4165,-3.70256,27.355,1,1,39,14,3,,Comunidad de Madrid
Carretera M-241,"km5,7",http://www.educa2.madrid.org/web/madrid-vii/cepa.madridvii.estremera,4440403.0,493529.0,,MADRID VII ESTREMERA,cepa.madridvii.estremera@educa.madrid.org,918750000,40.4165,-3.70256,27.355,1,1,39,35,3,,Comunidad de Madrid
del Prado,s/n,http://www.educa.madrid.org/cn.estremera,4448019.0,490921.0,CLLON,LOS ENANITOS,cn.estremera@educa.madrid.org,918721058,40.4165,-3.70256,27.355,1,2,39,6,3,,Comunidad de Madrid
de los Ángeles,13,http://www.educa.madrid.org/cp.sanesteban.fuenlabrada,4459864.0,432929.0,CALLE,SAN ESTEBAN,cp.sanesteban.fuenlabrada@educa.madrid.org,916905830-638776885,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Extremadura,40,http://www.educa.madrid.org/cp.cervantes.fuenlabrada,4459054.0,432831.0,CALLE,CERVANTES,cp.cervantes.fuenlabrada@educa.madrid.org,916976809,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
Galicia,25,http://www.educa.madrid.org/cp.andresmanjon.fuenlabrada,4461123.0,431151.0,CALLE,ANDRES MANJON,cp.andresmanjon.fuenlabrada@educa.madrid.org,916081704-618662006,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Italia,14,http://www.educa.madrid.org/ies.dionisioaguado.fuenlabrada,4459521.0,431497.0,CALLE,DIONISIO AGUADO,ies.dionisioaguado.fuenlabrada@educa.madrid.org,916076232,40.4165,-3.70256,32.807,1,1,40,42,2,,Comunidad de Madrid
de Suiza,24,http://www.educa.madrid.org/cp.miguelhernandez.fuenlabrada,4459661.0,431716.0,CALLE,MIGUEL HERNANDEZ,cp.miguelhernandez.fuenlabrada@educa.madrid.org,916075816-647555771,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Alemania,18,http://www.educa.madrid.org/cp.quevedo.fuenlabrada,4459870.0,431285.0,CALLE,FRANCISCO DE QUEVEDO,cp.quevedo.fuenlabrada@educa.madrid.org,916074845-660877092-916073663,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de las Panaderas,18,http://www.educa.madrid.org/cp.aulatres.fuenlabrada,4458902.0,432091.0,CALLE,AULA 3,cp.aulatres.fuenlabrada@educa.madrid.org,916154978,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Grecia,21,http://www.educa.madrid.org/cp.johnlennon.fuenlabrada,4459265.0,431430.0,CALLE,JOHN LENNON,cp.johnlennon.fuenlabrada@educa.madrid.org,916079374,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Pablo Iglesias,1,http://www.educa.madrid.org/cp.fregacedos.fuenlabrada,4460967.0,429078.0,AVDA,FREGACEDOS,cp.fregacedos.fuenlabrada@educa.madrid.org,916892852,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Móstoles,64,http://www.educa.madrid.org/ies.jovellanos.fuenlabrada,4460477.0,431562.0,CALLE,GASPAR MELCHOR DE JOVELLANOS,ies.jovellanos.fuenlabrada@educa.madrid.org,916971565-916971512,40.4165,-3.70256,32.807,1,1,40,42,2,,Comunidad de Madrid
de Murcia,14,http://www.educa.madrid.org/cp.claracampoamor.fuenlabrada,4460359.0,432492.0,CALLE,CLARA CAMPOAMOR,cp.claracampoamor.fuenlabrada@educa.madrid.org,916158712-660924832,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Mónaco,3,http://www.educa.madrid.org/cp.celiavinas.fuenlabrada,4458901.0,431369.0,CALLE,POETISA CELIA VIÑAS,cp.celiavinas.fuenlabrada@educa.madrid.org,916078437,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
Cuba,1,http://www.educa.madrid.org/cp.rosaliadecastro.fuenlabrada,4460453.0,432839.0,CALLE,ROSALIA DE CASTRO,cp.rosaliadecastro.fuenlabrada@educa.madrid.org,916063406,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Creta,2,http://www.educa.madrid.org/cepa.fuenlabrada,4459212.0,431742.0,CALLE,PAULO FREIRE,cepa.fuenlabrada@educa.madrid.org,916082444,40.4165,-3.70256,32.807,1,1,40,31,2,,Comunidad de Madrid
FRANCISCO JAVIER SAUQUILLO,17,http://www.educa.madrid.org/cp.lopedevega.fuenlabrada,4459491.0,433029.0,CALLE,LOPE DE VEGA,cp.lopedevega.fuenlabrada@educa.madrid.org,916972902,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
Comunidad de Madrid,23,http://www.educa.madrid.org/cp.ramonycajal.fuenlabrada,4459049.0,432382.0,CALLE,SANTIAGO RAMON Y CAJAL,cp.ramonycajal.fuenlabrada@educa.madrid.org,916156262,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de España,26,http://www.educa.madrid.org/cp.arciprestedehita.fuenlabrada,4460605.0,432370.0,AVDA,ARCIPRESTE DE HITA,cp.arciprestedehita.fuenlabrada@educa.madrid.org,916973014,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
Parque Miraflores,s/n,http://www.educa.madrid.org/cp.leonfelipe.fuenlabrada,4462958.0,429010.0,URB,LEON FELIPE,cp.leonfelipe.fuenlabrada@educa.madrid.org,916457696-699397292,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Zaragoza,8,http://www.educa.madrid.org/ies.laserna.fuenlabrada,4460914.0,432507.0,CALLE,LA SERNA,ies.laserna.fuenlabrada@educa.madrid.org,916062508-916062573,40.4165,-3.70256,32.807,1,1,40,42,2,,Comunidad de Madrid
Cuzco,17,http://www.educa.madrid.org/cp.perezgaldos.fuenlabrada,4460206.0,433076.0,CALLE,BENITO PEREZ GALDOS,cp.perezgaldos.fuenlabrada@educa.madrid.org,916066605-630119726,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de las Comarcas,2,http://www.educa.madrid.org/cpee.juanveintitres.fuenlabrada,4461041.0,432355.0,AVDA,JUAN XXIII,cpee.juanveintitres.fuenlabrada@educa.madrid.org,916151198,40.4165,-3.70256,32.807,1,1,40,20,2,,Comunidad de Madrid
de Europa,11,http://www.educa.madrid.org/cp.tiernogalvan.fuenlabrada,4460079.0,431497.0,AVDA,ENRIQUE TIERNO GALVAN,cp.tiernogalvan.fuenlabrada@educa.madrid.org,916060831,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
Cuba,15,http://www.educa.madrid.org/cp.blascoibanez.fuenlabrada,4460361.0,433134.0,CALLE,VICENTE BLASCO IBAÑEZ,cp.blascoibanez.fuenlabrada@educa.madrid.org,916976437,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Segovia,1,http://www.educa.madrid.org/cp.neruda.fuenlabrada,4460438.0,431618.0,CALLE,PABLO NERUDA,cp.neruda.fuenlabrada@educa.madrid.org,916061998,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de la Habana,2,http://www.educa.madrid.org/ies.carobaroja.fuenlabrada,4459965.0,433168.0,CALLE,JULIO CARO BAROJA,ies.carobaroja.fuenlabrada@educa.madrid.org,916060313-916060251,40.4165,-3.70256,32.807,1,1,40,42,2,,Comunidad de Madrid
de Andalucía,12,http://www.educa.madrid.org/ies.salvadorallende.fuenlabrada,4460180.0,432231.0,CALLE,SALVADOR ALLENDE,ies.salvadorallende.fuenlabrada@educa.madrid.org,916977213,40.4165,-3.70256,32.807,1,1,40,42,2,,Comunidad de Madrid
de Miguel de Unamuno,34,http://www.educa.madrid.org/cp.greenpeace.fuenlabrada,4459817.0,433001.0,CALLE,GREEN PEACE,cp.greenpeace.fuenlabrada@educa.madrid.org,916152222,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
Riazor,10,http://www.educa.madrid.org/cp.loranca.fuenlabrada,4461468.0,431301.0,PASEO,LORANCA,cp.loranca.fuenlabrada@educa.madrid.org,916080805-916076466,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
Islandia,1,http://www.educa.madrid.org/eoi.fuenlabrada.fuenlabrada,4460430.0,431257.0,CALLE,E.O.I. DE FUENLABRADA,eoi.fuenlabrada.fuenlabrada@educa.madrid.org,916155713,40.4165,-3.70256,32.807,1,1,40,80,2,,Comunidad de Madrid
de la Fuente,36,http://www.educa.madrid.org/ies.joaquinaraujo.fuenlabrada,4458926.0,433020.0,CALLE,JOAQUIN ARAUJO,ies.joaquinaraujo.fuenlabrada@educa.madrid.org,916000315,40.4165,-3.70256,32.807,1,1,40,42,2,,Comunidad de Madrid
de los Arados,9,http://www.educa.madrid.org/ies.doloresibarruri.fuenlabrada,4458780.0,432286.0,CALLE,DOLORES IBARRURI,ies.doloresibarruri.fuenlabrada@educa.madrid.org,916062181-916062813,40.4165,-3.70256,32.807,1,1,40,42,2,,Comunidad de Madrid
Nuevo Versalles,16,http://www.educa.madrid.org/cp.velazquez.fuenlabrada,4460559.0,429277.0,URB,VELAZQUEZ,cp.velazquez.fuenlabrada@educa.madrid.org,916892040,40.4165,-3.70256,32.807,1,1,40,70,2,,Comunidad de Madrid
Polvoranca,s/n,http://www.educa.madrid.org/ies.victoriakent.fuenlabrada,4461643.0,431132.0,CMNO,VICTORIA KENT,ies.victoriakent.fuenlabrada@educa.madrid.org,916084625,40.4165,-3.70256,32.807,1,1,40,42,2,,Comunidad de Madrid
de Zaragoza,6,http://www.educa.madrid.org/eei.ellago.fuenlabrada,4460779.0,432484.0,CALLE,EL LAGO,eei.ellago.fuenlabrada@educa.madrid.org,916060622,40.4165,-3.70256,32.807,1,1,40,3,2,,Comunidad de Madrid
Argentina,9,http://www.educa.madrid.org/eei.valledeordesa.fuenlabrada,4459734.0,433020.0,CALLE,VALLE DE ORDESA,eei.valledeordesa.fuenlabrada@educa.madrid.org,916972494,40.4165,-3.70256,32.807,1,1,40,3,2,,Comunidad de Madrid
de Concepción Arenal,13,http://www.educa.madrid.org/cp.lacanada.fuenlabrada,4460588.0,428547.0,CALLE,LA CAÑADA,cp.lacanada.fuenlabrada@educa.madrid.org,914864366,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Murcia,15,http://www.educa.madrid.org/cp.rayuela.fuenlabrada,4460302.0,432436.0,CALLE,RAYUELA,cp.rayuela.fuenlabrada@educa.madrid.org,916064406-916977498,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
Riazor,s/n,http://www.educa.madrid.org/eei.elnaranjo.fuenlabrada,4461527.0,431273.0,PASEO,EL NARANJO,eei.elnaranjo.fuenlabrada@educa.madrid.org,916085189,40.4165,-3.70256,32.807,1,1,40,3,2,,Comunidad de Madrid
de Cáceres,6,http://www.educa.madrid.org/cp.trinidadgarcia.fuenlabrada,4460216.0,431882.0,CALLE,MAESTRA TRINIDAD GARCIA,cp.trinidadgarcia.fuenlabrada@educa.madrid.org,916977363-656876745,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de la Comunidad de Madrid,4,http://www.educa.madrid.org/cp.machado.fuenlabrada,4458845.0,432040.0,CALLE,ANTONIO MACHADO,cp.machado.fuenlabrada@educa.madrid.org,916900158,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de los Andes,s/n,http://www.educa.madrid.org/cp.ginerdelosrios.fuenlabrada,4460871.0,433265.0,AVDA,GINER DE LOS RIOS,cp.ginerdelosrios.fuenlabrada@educa.madrid.org,916908796,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
de Concepción Arenal,15,http://www.educa.madrid.org/eei.numeroocho.fuenlabrada,4460631.0,428469.0,CALLE,LA ALAMEDA,eei.numeroocho.fuenlabrada@educa.madrid.org,914869995-639823301,40.4165,-3.70256,32.807,1,1,40,3,2,,Comunidad de Madrid
de Federica Montseny,2,http://www.educa.madrid.org/ies.barrioloranca.fuenlabrada,4460792.0,429027.0,CALLE,BARRIO LORANCA,ies.barrioloranca.fuenlabrada@educa.madrid.org,916047233-916047245,40.4165,-3.70256,32.807,1,1,40,42,2,,Comunidad de Madrid
de la Tia Javiera,s/n,http://www.educa.madrid.org/cp.salvadordali.fuenlabrada,4461816.0,428419.0,CALLE,SALVADOR DALI,cp.salvadordali.fuenlabrada@educa.madrid.org,916046230,40.4165,-3.70256,32.807,1,1,40,70,2,,Comunidad de Madrid
de Concepción Arenal,17,http://www.educa.madrid.org/cp.dulcechacon.fuenlabrada,4460717.0,428388.0,CALLE,DULCE CHACON,cp.dulcechacon.fuenlabrada@educa.madrid.org,914869457,40.4165,-3.70256,32.807,1,1,40,14,2,,Comunidad de Madrid
