direccion_via_nombre,contacto_telefono2,contacto_telefono3,direccion_numero,contacto_telefono1,contacto_web,contacto_fax,direccion_coor_y,direccion_coor_x,direccion_via_tipo,centro_nombre,contacto_telefono4,contacto_email1,id_centro_titularidad,id_centro_titular,id_municipio,id_centro_codigo,id_dat_codigo,id_direccion_codigo_postal
de Gustavo Adolfo Bécquer,918548128,,1,918540588,http://www.educa.madrid.org/cp.sierra.guadarrama,918548656,4502422.0,407937.0,CALLE,SIERRA DE GUADARRAMA,,cp.sierra.guadarrama@educa.madrid.org,1,1,47,14,4,
Gustavo Adolfo Bécquer,,,1,918542279,http://www.educa.madrid.org/eoep.guadarrama,918542552,4502422.0,407937.0,CALLE,EQUIPO GENERAL DE GUADARRAMA,,eoep.guadarrama@educa.madrid.org,1,1,47,206,4,
"Nacional VI, km. 50,300",,,,,http://www.educa.madrid.org/cet.guadarrama,,,,CTRA,GUADARRAMA,,cet.guadarrama@educa.madrid.org,1,1,47,38,4,
de los Dos Escoriales,,,3,918548694,http://www.educa.madrid.org/cn.guadarrama,918542905,4502557.0,408106.0,CALLE,GUADARRAMA,,cn.guadarrama@educa.madrid.org,1,2,47,6,4,
de los Herrenes,,,,918548008,http://www.educa.madrid.org/em.guadarrama,918543091,4502961.0,408202.0,CALLE,GUADARRAMA,,em.guadarrama@educa.madrid.org,1,2,47,185,4,
de los Tilos,,,20,918540678,http://www.educa.madrid.org/eei.lostilos.guadarrama,918540678,4502616.0,407244.0,PASEO,LOS TILOS,,eei.lostilos.guadarrama@educa.madrid.org,1,2,47,3,4,
Vereda de Colmenar,917861347,,4,918547059,https://www.gsdeducacion.com/ ,918542399,4502307.0,407404.0,CALLE,GSD GUADARRAMA,,cc.gredossandiego.guadarrama@educa.madrid.org,2,39,47,72,4,
de Recaredo Collar,,,2,918540118,http://colegiojuanpablosegundo.es/guadarrama/,918542849,4503145.0,407756.0,CALLE,COLEGIO JUAN PABLO II Y LA INMACULADA,,cc.lainmaculada.guadarrama@educa.madrid.org,2,52,47,72,4,
Santa Emilia,,,20,918511820,http://www.educa.madrid.org/cc.sanagustin.guadarrama,,4498485.0,413186.0,CALLE,SAN AGUSTIN,,cc.sanagustin.guadarrama@educa.madrid.org,2,428,47,72,4,
Valle del Alberche,695535195,,45,918502244,http://www.escuelawaldorfgrimm.com,,4499945.0,412326.0,CALLE,GRIMM,,,3,737,47,4,4,
del Río Duero,678356110,,9,918541122,www.escuelar.es,,4502435.0,408304.0,CALLE,LAR,,info@escuelar.es,3,750,47,8,4,
Santander,600859157,,6,687858720,http://www.einatura.eu,,4501349.0,410153.0,CALLE,NATURA,,info@einatura.eu,3,1251,47,8,4,
Santa Emilia,,,20,,,,4498455.0,413146.0,CALLE,ACADEF GUADARRAMA,,,3,1402,47,220,4,
M-600 (El Escorial a Guadarrama),652908007,919993389,"km1,2",619023075,www.escuelanacionalequitacion.es,,4501225.0,407201.0,CTRA,ESCUELA NACIONAL DE EQUITACION,910022643,director@catedraeduka.com,3,1587,47,220,4,
Hurtada,696708621,,57,918566179,http://www.educa.madrid.org/cp.encina.hoyodemanzanares,918568392,4497510.0,423851.0,CALLE,VIRGEN DE LA ENCINA,,cp.encina.hoyodemanzanares@educa.madrid.org,1,1,48,14,4,
Francisco Ayala,918566885,,s/n,918567725,http://www.educa.madrid.org/ies.franciscoayala.hoyodemanzanares,918569574,4497627.0,423775.0,PASEO,FRANCISCO AYALA,,ies.franciscoayala.hoyodemanzanares@educa.madrid.org,1,1,48,42,4,
de Manzanares,,,28,918568318,http://www.educa.madrid.org/eei.lostajetes.hoyodemanzanares,918568318,4497702.0,423674.0,CMNO,LOS TAJETES,,eei.lostajetes.hoyodemanzanares@educa.madrid.org,1,1,48,3,4,
de Torrelodones a Colmenar Viejo,,,k.10,,http://www.educa.madrid.org/cdm.aiejercitotierra.hoyodemanzanares,,4497583.0,425437.0,CTRA,ACADEMIA DE INGENIEROS DEL EJERCITO DE TIERRA,,cdm.aiejercitotierra.hoyodemanzanares@educa.madrid.org,1,3,48,305,4,
del Conde,,,3,916040273,http://www.educa.madrid.org/cp.hermanostora.humanes,916040538,4455812.0,429401.0,CALLE,HERMANOS TORA,,cp.hermanostora.humanes@educa.madrid.org,1,1,49,14,2,
de Severo Ochoa,916041026,,4,916041026,http://www.educa.madrid.org/cp.santodomingo.humanes,916048278,4456900.0,430091.0,CALLE,SANTO DOMINGO DE GUZMAN,,cp.santodomingo.humanes@educa.madrid.org,1,1,49,14,2,
Valdehondillo,,,1,916040800,http://www.educa.madrid.org/cp.campohermoso.humanes,916042692,4456499.0,430266.0,CALLE,CAMPOHERMOSO,,cp.campohermoso.humanes@educa.madrid.org,1,1,49,14,2,
de la Macarena (Edificio CIDEE),,,3,918103818,http://www.educa.madrid.org/cepa.mancomunidadsuroeste.grinon,918149997,4456302.0,429526.0,CALLE,MANCOMUNIDAD DEL SUROESTE,,cepa.mancomunidadsuroeste.grinon@educa.madrid.org,1,1,49,31,2,
de los Deportes,,,12,914982020,http://www.educa.madrid.org/ies.humanes.humanes,914982011,4455513.0,430251.0,AVDA,HUMANES,,ies.humanes.humanes@educa.madrid.org,1,1,49,42,2,
Isla Conejera,,,s/n,914980701,http://www.educa.madrid.org/cp.pedrobrimonis.humanes,916048294,4456202.0,429879.0,CALLE,PEDRO BRIMONIS,,cp.pedrobrimonis.humanes@educa.madrid.org,1,1,49,14,2,
de la Encina,,,2,914982718,http://www.educa.madrid.org/eei.elbosque.humanes,914982718,4455648.0,429466.0,CALLE,EL BOSQUE,,eei.elbosque.humanes@educa.madrid.org,1,1,49,3,2,
Valdehondillo,,,8,916048205,http://www.educa.madrid.org/ies.fernangomez.humanes,914981062,4456467.0,430417.0,CALLE,FERNANDO FERNAN GOMEZ,,ies.fernangomez.humanes@educa.madrid.org,1,1,49,42,2,
de la Encina,,,2,914982718,,,4455648.0,429466.0,CALLE,EL BOSQUE (PROGRAMA CASA DE NIÑOS),,,1,1,49,6,2,
de Jacinto Benavente,,,15,916048420,http://www.educa.madrid.org/eei.platero.humanes,916048420,4456910.0,429980.0,CALLE,PLATERO Y YO,,eei.platero.humanes@educa.madrid.org,1,2,49,3,2,
de Estanislao Zazo,,,32,916042564,http://www.educa.madrid.org/em.villa.humanes,916040119,4455906.0,429543.0,CALLE,VILLA DE HUMANES,,em.villa.humanes@educa.madrid.org,1,2,49,185,2,
de Jacinto Benavente,,,15,916048420,,916048420,4456910.0,429980.0,CALLE,PLATERO Y YO  (PROGRAMA DE CASA DE NIÑOS),,,1,2,49,6,2,
de los Deportes,,,8,916049002,http://www.educa.madrid.org/cc.santoangelladehesa.humanes,,4455521.0,430274.0,AVDA,COLEGIO LA DEHESA DE HUMANES,,cc.santoangelladehesa.humanes@educa.madrid.org,2,459,49,72,2,
Madrid,,,71,916040730,,,4456387.0,429737.0,CALLE,EL NIDO,,e.i.elnido@hotmail.com,3,730,49,8,2,
Isla del Aire,636839366,650505388,8,916040944,,,4456207.0,429974.0,CALLE,MI PRIMER PASITO,,miprimerpasito@hotmail.es,3,1065,49,8,2,
de la Industria,911833122,673641331,70,810520405,http://www.campusfp.es,916840179,4457620.0,428753.0,AVDA,CAMPUS FP EMPRENDE,,secretaria.humanes@campusfp.es,3,1404,49,58,2,
Manacor,,,1,,,,4456060.0,429980.0,CALLE,MOANA,,,3,1578,49,8,2,
Río Duero,,,24,914810294,http://www.educa.madrid.org/cp.calderondelabarca.leganes,916850961,4465284.0,434864.0,CALLE,CALDERON DE LA BARCA,,cp.calderondelabarca.leganes@educa.madrid.org,1,1,50,14,2,
Río Manzanares,,,37,916935485,http://www.educa.madrid.org/cp.lepanto.leganes,912749986,4465324.0,434625.0,CALLE,LEPANTO,,cp.lepanto.leganes@educa.madrid.org,1,1,50,14,2,
Pizarro,650608556,,4,916939114,http://www.educa.madrid.org/cp.marquesdeleganes.leganes,916894703,4464128.0,434868.0,CALLE,MARQUES DE LEGANES,,cp.marquesdeleganes.leganes@educa.madrid.org,1,1,50,14,2,
San Bernardo,658896428,,13,916125100,http://www.educa.madrid.org/cp.gonzalodeberceo.leganes,916126312,4468053.0,433825.0,CALLE,GONZALO DE BERCEO,,cp.gonzalodeberceo.leganes@educa.madrid.org,1,1,50,14,2,
Monegros,,,27,916886959,http://www.educa.madrid.org/cp.victorpradera.leganes,916873991,4465590.0,435943.0,CALLE,VICTOR PRADERA,,cp.victorpradera.leganes@educa.madrid.org,1,1,50,14,2,
Aragón,,,19,916936034,http://www.educa.madrid.org/cp.cervantes.leganes,916936034,4464827.0,433962.0,CALLE,MIGUEL DE CERVANTES,,cp.cervantes.leganes@educa.madrid.org,1,1,50,14,2,
Rioja,,,76,916871153,http://www.educa.madrid.org/cp.ortegaygasset.leganes,916861604,4464616.0,436100.0,CALLE,ORTEGA Y GASSET,,cp.ortegaygasset.leganes@educa.madrid.org,1,1,50,14,2,
Bureba,,,22,916888944,http://www.educa.madrid.org/cp.abenhazam.leganes,916888944,4464893.0,436186.0,CALLE,ABEN HAZAM,,cp.abenhazam.leganes@educa.madrid.org,1,1,50,14,2,
Constitución de Cádiz,916946047,,1,916946011,http://www.educa.madrid.org/ies.churriguera.leganes,916938962,4463907.0,435250.0,CALLE,JOSE DE CHURRIGUERA,,ies.churriguera.leganes@educa.madrid.org,1,1,50,42,2,
de la Ermita,,,15,916807712,http://www.educa.madrid.org/ies.luisvives.leganes,916801316,4465668.0,435027.0,PASEO,LUIS VIVES,,ies.luisvives.leganes@educa.madrid.org,1,1,50,42,2,
Alpujarras,,,52,916880222,http://www.educa.madrid.org/ies.mariazambrano.leganes,916804235,4464717.0,436494.0,CALLE,MARIA ZAMBRANO,,ies.mariazambrano.leganes@educa.madrid.org,1,1,50,42,2,
Maestro,,,19,917202700,,916802826,4464410.0,436276.0,CALLE,DIRECCION AREA TERRITORIAL MADRID-SUR,,dat.datsur.leganes@educa.madrid.org,1,1,50,300,2,
Europa,,,12,916880980,http://www.educa.madrid.org/cp.pardobazan.leganes,916880980,4465598.0,436517.0,AVDA,PARDO BAZAN,,cp.pardobazan.leganes@educa.madrid.org,1,1,50,14,2,
Europa,,,14,916876730,http://www.educa.madrid.org/cp.perezgaldos.leganes,916807208,4465761.0,436515.0,AVDA,PEREZ GALDOS,,cp.perezgaldos.leganes@educa.madrid.org,1,1,50,14,2,
Europa,,,10,916878687,http://www.educa.madrid.org/cp.piobaroja.leganes,916878687,4465449.0,436527.0,AVDA,PIO BAROJA,,cp.piobaroja.leganes@educa.madrid.org,1,1,50,14,2,
Adolfo Marsillach,916802111,,5,916802011,http://www.educa.madrid.org/ies.butarque.leganes,916803628,4465453.0,435523.0,CALLE,BUTARQUE,,ies.butarque.leganes@educa.madrid.org,1,1,50,42,2,
de los Frailes,,,6,916948222,http://www.educa.madrid.org/cp.quevedo.leganes,916939224,4463826.0,434399.0,CMNO,FRANCISCO DE QUEVEDO,,cp.quevedo.leganes@educa.madrid.org,1,1,50,14,2,
de los Pinos,,,4,916941570,http://www.educa.madrid.org/cp.lopedevega.leganes,,4463914.0,434224.0,AVDA,LOPE DE VEGA,,cp.lopedevega.leganes@educa.madrid.org,1,1,50,14,2,
de la Reina Sofía,916881997,,42,916881997,http://www.educa.madrid.org/cp.machado.leganes,916808775,4466043.0,436810.0,AVDA,ANTONIO MACHADO,,cp.machado.leganes@educa.madrid.org,1,1,50,14,2,
Dinamarca,682053399,,11,916882114,http://www.educa.madrid.org/cp.garcialorca.leganes,,4465730.0,436922.0,CALLE,FEDERICO GARCIA LORCA,,cp.garcialorca.leganes@educa.madrid.org,1,1,50,14,2,
Yugoslavia,691425350,,10,916860920,http://www.educa.madrid.org/cp.gongora.leganes,916868113,4465271.0,437092.0,CALLE,LUIS DE GONGORA,,cp.gongora.leganes@educa.madrid.org,1,1,50,14,2,
de la Ermita,916850060,,19,916807724,http://www.educa.madrid.org/cp.gerardodiego.leganes,916807724,4465877.0,435165.0,PASEO,GERARDO DIEGO,,cp.gerardodiego.leganes@educa.madrid.org,1,1,50,14,2,
Moraña,916883392,,27,916886052,http://www.educa.madrid.org/cp.pereda.leganes,916886052,4464824.0,436023.0,CALLE,JOSE MARIA DE PEREDA,,cp.pereda.leganes@educa.madrid.org,1,1,50,14,2,
Alemania,,,19,916867274,http://www.educa.madrid.org/ies.arquitectoperid.leganes,916803344,4465113.0,437065.0,AVDA,ARQUITECTO PERIDIS,,ies.arquitectoperid.leganes@educa.madrid.org,1,1,50,42,2,
Elvas,916118067,,9,916115712,http://www.educa.madrid.org/cp.ginerdelosrios.leganes,916115712,4468099.0,433548.0,CALLE,GINER DE LOS RIOS,,cp.ginerdelosrios.leganes@educa.madrid.org,1,1,50,14,2,
Alemania,695059501,,18,916865478,http://www.educa.madrid.org/cp.trabenco.leganes,916803449,4465088.0,437192.0,AVDA,TRABENCO,,cp.trabenco.leganes@educa.madrid.org,1,1,50,14,2,
Europa,,,8,912282428,http://www.educa.madrid.org/cp.miguelhernandez.leganes,916866206,4465303.0,436555.0,AVDA,MIGUEL HERNANDEZ,,cp.miguelhernandez.leganes@educa.madrid.org,1,1,50,14,2,
Doctor Fleming,,,5,916946516,http://www.educa.madrid.org/cp.concepcionarenal.leganes,916932835,4463863.0,435029.0,AVDA,CONCEPCION ARENAL,,cp.concepcionarenal.leganes@educa.madrid.org,1,1,50,14,2,
Pedro Patiño,608066578,,3,916887595,http://www.educa.madrid.org/cp.carmenconde.leganes,916887595,4464344.0,435701.0,CALLE,CARMEN CONDE,,cp.carmenconde.leganes@educa.madrid.org,1,1,50,14,2,
Agustinos,916947861,,s/n,916947859,http://www.educa.madrid.org/ies.tiernogalvan.leganes,916941694,4463239.0,434348.0,CALLE,ENRIQUE TIERNO GALVAN,,ies.tiernogalvan.leganes@educa.madrid.org,1,1,50,42,2,
de Portugal,916860600,,21,916865475,http://www.educa.madrid.org/cpee.alfonsodecimo.leganes,916806499,4465556.0,436880.0,AVDA,ALFONSO X EL SABIO,,cpee.alfonsodecimo.leganes@educa.madrid.org,1,1,50,20,2,
de la Mancha,,,1-A,916865476,http://www.educa.madrid.org/cp.leonfelipe.leganes,916865476,4464512.0,435625.0,AVDA,LEON FELIPE,,cp.leonfelipe.leganes@educa.madrid.org,1,1,50,14,2,
de la Ingeniería,,,2,916807662,http://www.educa.madrid.org/cp.joanmiro.leganes,916806924,4465516.0,435121.0,CALLE,JOAN MIRO,,cp.joanmiro.leganes@educa.madrid.org,1,1,50,14,2,
Europa,689121779,,1,916870128,http://www.educa.madrid.org/cp.andressegovia.leganes,916861729,4464678.0,436633.0,AVDA,ANDRES SEGOVIA,,cp.andressegovia.leganes@educa.madrid.org,1,1,50,14,2,
Maestro,916881898,916875811,9,916879409,http://www.educa.madrid.org/cp.delibes.leganes,916850243,4464260.0,435891.0,CALLE,MIGUEL DELIBES,,cp.delibes.leganes@educa.madrid.org,1,1,50,14,2,
Austria,916862674,,7,916862999,http://www.educa.madrid.org/ies.salvadordali.leganes,916802709,4465420.0,436920.0,CALLE,SALVADOR DALI,,ies.salvadordali.leganes@educa.madrid.org,1,1,50,42,2,
de la Ingeniería,916804320,,1,916806303,http://www.educa.madrid.org/ies.sigloveintiuno.leganes,916807302,4465592.0,435127.0,CALLE,SIGLO XXI,,ies.sigloveintiuno.leganes@educa.madrid.org,1,1,50,42,2,
Castelo Branco,,,4,916197912,http://www.educa.madrid.org/ies.lafortuna.leganes,916105228,4467967.0,433432.0,CALLE,LA FORTUNA,,ies.lafortuna.leganes@educa.madrid.org,1,1,50,42,2,
Gran Bretaña,,,18,916800443,http://www.educa.madrid.org/ies.albeniz.leganes,916807914,4465814.0,436847.0,AVDA,ISAAC ALBENIZ,,ies.albeniz.leganes@educa.madrid.org,1,1,50,42,2,
de la Ingeniería,,,4,916807665,http://www.educa.madrid.org/ies.julioverne.leganes,914810010,4465486.0,435186.0,CALLE,JULIO VERNE,,ies.julioverne.leganes@educa.madrid.org,1,1,50,42,2,
de la Ermita,916803284,,4,916807752,http://www.educa.madrid.org/ies.sannicasio.leganes,916801402,4465855.0,435202.0,PASEO,SAN NICASIO,,ies.sannicasio.leganes@educa.madrid.org,1,1,50,42,2,
Europa,,,1,916800734,http://www.educa.madrid.org/eoi.leganes.leganes,916801849,4464678.0,436633.0,AVDA,E.O.I. DE LEGANES,,eoi.leganes.leganes@educa.madrid.org,1,1,50,80,2,
Maestro,916801945,,31,916801909,http://www.educa.madrid.org/ies.neruda.leganes,916864889,4464536.0,436672.0,CALLE,PABLO NERUDA,,ies.neruda.leganes@educa.madrid.org,1,1,50,42,2,
Beatriz Galindo,914811291,,6,914811290,http://www.educa.madrid.org/ies.garciamarquez.leganes,916800590,4464403.0,436048.0,CALLE,GABRIEL GARCIA MARQUEZ,,ies.garciamarquez.leganes@educa.madrid.org,1,1,50,42,2,
Lope de Vega,628248437,,8,916931782,http://www.educa.madrid.org/eei.lopedevega.leganes,916931782,4464042.0,434991.0,CALLE,LOPE DE VEGA,,eei.lopedevega.leganes@educa.madrid.org,1,1,50,3,2,
Adolfo Marsillach,,,3,916860723,http://www.educa.madrid.org/cp.jacintobenavente.leganes,917031777,4465453.0,435523.0,CALLE,JACINTO BENAVENTE,,cp.jacintobenavente.leganes@educa.madrid.org,1,1,50,14,2,
Roncal (c/v a Avda. de la Mancha 50),,,s/n,916880885,http://www.educa.madrid.org/cepa.leganes,916801717,4465703.0,435892.0,CALLE,ROSALIA DE CASTRO,,cepa.leganes@educa.madrid.org,1,1,50,31,2,
Universidad,,,28,916804450,http://www.educa.madrid.org/cp.juandeaustria.leganes,916804450,4464783.0,434985.0,AVDA,JUAN DE AUSTRIA,,cp.juandeaustria.leganes@educa.madrid.org,1,1,50,14,2,
Francia,,,22,916803486,http://www.educa.madrid.org/eei.lanoria.leganes,916803486,4465381.0,436729.0,AVDA,LA NORIA,,eei.lanoria.leganes@educa.madrid.org,1,1,50,3,2,
Maestro,,,10,916801409,http://www.educa.madrid.org/eei.elcuco.leganes,916801409,4464213.0,435929.0,CALLE,EL CUCO,,eei.elcuco.leganes@educa.madrid.org,1,1,50,3,2,
Dinamarca,,,11,916884688,http://www.educa.madrid.org/eei.elromancero.leganes,916884688,4465730.0,436922.0,CALLE,EL ROMANCERO,,eei.elromancero.leganes@educa.madrid.org,1,1,50,3,2,
Química,916873365,,1,912489401,http://www.educa.madrid.org/ufil.primerodemayo.leganes,916873365,4465838.0,435091.0,CALLE,PRIMERO DE MAYO,,ufil.primerodemayo.leganes@educa.madrid.org,1,1,50,34,2,
Alcarria,618749749,,s/n,916804861,http://www.educa.madrid.org/zcn.leganes,,4464530.0,435887.0,CALLE,"SUR-6, LEGANES",,zcn.leganes@educa.madrid.org,1,1,50,5,2,
Orellana,,,,914818000,http://www.educa.madrid.org/ah.severoochoa.leganes,,4463625.0,434635.0,AVDA,AULA HOSPITALARIA SEVERO OCHOA,,ah.severoochoa.leganes@educa.madrid.org,1,1,50,36,2,
del Álamo,,,3,916898469,http://www.educa.madrid.org/eei.pandora.leganes,916898469,4465668.0,434282.0,CALLE,PANDORA,,eei.pandora.leganes@educa.madrid.org,1,1,50,3,2,
Alcalde Francisco Moreno Menéndez,,,7,916485817,http://www.educa.madrid.org/cp.manuelvazquezmontalban.leganes,916485817,4462993.0,433441.0,CALLE,MANUEL VAZQUEZ MONTALBAN,,cp.manuelvazquezmontalban.leganes@educa.madrid.org,1,1,50,14,2,
Humanes de Madrid,649676480,,12,916485884,http://www.educa.madrid.org/cp.angelgonzalez.leganes,916486532,4462485.0,432946.0,CALLE,ANGEL GONZALEZ,,cp.angelgonzalez.leganes@educa.madrid.org,1,1,50,14,2,
Alcalde Pedro González González,916485881,,26,630765215,http://www.educa.madrid.org/eei.lacomba.leganes,,4463064.0,433064.0,CALLE,LA COMBA,,eei.lacomba.leganes@educa.madrid.org,1,1,50,3,2,
Beatriz Galindo,,,1-3,916889133,http://www.educa.madrid.org/ies.pedroduque.leganes,916800999,4464301.0,435993.0,CALLE,PEDRO DUQUE,,ies.pedroduque.leganes@educa.madrid.org,1,1,50,42,2,
de León c/v C/ Valladolid,696866701,,s/n,912640023,http://www.educa.madrid.org/cp.constitucionde1812.leganes,912640009,4463454.0,436192.0,CALLE,CONSTITUCION DE 1812,,cp.constitucionde1812.leganes@educa.madrid.org,1,1,50,14,2,
Humanes de Madrid,,,14,913787733,http://www.educa.madrid.org/ies.rafaelfruhbeckdeburgos.leganes,913787186,4462404.0,433064.0,CALLE,RAFAEL FRÜHBECK DE BURGOS,,ies.rafaelfruhbeckdeburgos.leganes@educa.madrid.org,1,1,50,42,2,
Dinamarca,,,11,916884688,,916884688,4465730.0,436922.0,CALLE,EL ROMANCERO (PROGRAMA DE CASA DE NIÑOS),,,1,1,50,6,2,
Londres c/v  Viena c/v Nogal,913834394,,,686141887,http://www.educa.madrid.org/cp.gabrielamorreale.leganes,917031997,4465918.0,433928.0,CALLE,GABRIELA MORREALE,,cp.gabrielamorreale.leganes@educa.madrid.org,1,1,50,14,2,
de la Ermita,916800017,,17,916800126,http://www.educa.madrid.org/cf.electricidad-electronicayaeronautica,916807723,4465763.0,434864.0,PASEO,"CENTRO DE FORMACION EN ELECTRICIDAD, ELECTRONICA Y AERONAUTICA",,cf.electricidad-electronicayaeronautica@educa.madrid.org,1,1,50,304,2,
Maestro,916801548,,14,916801171,http://www.educa.madrid.org/eoep.leganes,916809956,4464326.0,436612.0,CALLE,EQUIPO GENERAL LEGANES,,eoep.leganes@educa.madrid.org,1,1,50,206,2,
de la Mancha,,,2,916873146,http://www.educa.madrid.org/eoep.at.leganes,916802433,4464540.0,435694.0,AVDA,EQUIPO ATENCION TEMPRANA LEGANES,,eoep.at.leganes@educa.madrid.org,1,1,50,205,2,
de los Frailes,,,,914987649,http://www.educa.madrid.org/cet.leganes,914987649,,,CALLE,SAN AGUSTIN,,cet.leganes@educa.madrid.org,1,1,50,38,2,
de la Mancha,,,2,916862033,http://innovacionyformacion.educa.madrid.org/CTIF-Sur,916867599,4464540.0,435694.0,AVDA,MADRID-SUR,,ctif.madridsur@educa.madrid.org,1,1,50,412,2,
Pablo Casals,912489571,,1,912489570,http://www.educa.madrid.org/em.pablocasals.leganes,912489552,4463974.0,434588.0,PLAZA,MANUEL RODRIGUEZ SALES,,em.pablocasals.leganes@educa.madrid.org,1,2,50,185,2,
Río Gallego,,,9,916807378,http://www.educa.madrid.org/eei.jeromin.leganes,916807378,4465062.0,434788.0,CALLE,JEROMIN,,eei.jeromin.leganes@educa.madrid.org,1,2,50,3,2,
Faro,,,1,916197568,http://www.educa.madrid.org/eei.fortuna.leganes,916129096,4467817.0,433272.0,CALLE,FORTUNA,,eei.fortuna.leganes@educa.madrid.org,1,2,50,3,2,
Italia,,,12,916804379,http://www.educa.madrid.org/cn.aventuras.leganes,916804379,4465188.0,436984.0,CALLE,AVENTURAS,,cn.aventuras.leganes@educa.madrid.org,1,2,50,6,2,
de los Pinos,,,2,916939713,http://www.educa.madrid.org/cn.lospinos.leganes,916939713,4463954.0,434306.0,AVDA,LOS PINOS,,cn.lospinos.leganes@educa.madrid.org,1,2,50,6,2,
San Bernardo,,,13,916113960,http://www.educa.madrid.org/cn.burbujas.leganes,916113960,4468053.0,433825.0,CALLE,BURBUJAS,,cn.burbujas.leganes@educa.madrid.org,1,2,50,6,2,
de Gabriela Mistral,674864020,,8,916872188,http://www.educa.madrid.org/eei.rosacaramelo.leganes,,4466241.0,436662.0,CALLE,ROSA CARAMELO,,eei.rosacaramelo.leganes@educa.madrid.org,1,2,50,3,2,
Río Tormés,,,29,916937878,http://www.educa.madrid.org/cn.valleinclan.leganes,916937878,4465211.0,434278.0,CALLE,VALLE INCLAN,,cn.valleinclan.leganes@educa.madrid.org,1,2,50,6,2,
Moraña,650482729,,27,916808230,http://www.educa.madrid.org/eei.dulcinea.leganes,,4464824.0,436023.0,CALLE,DULCINEA,,eei.dulcinea.leganes@educa.madrid.org,1,2,50,3,2,
Oporto,674863992,,6,914963524,http://www.educa.madrid.org/eei.lasfloresdelafortuna.leganes,,4467641.0,433127.0,CALLE,LAS FLORES DE LA FORTUNA,,eei.lasfloresdelafortuna.leganes@educa.madrid.org,1,2,50,3,2,
de María Guerrero,607080881,,161,607080881,http://www.educa.madrid.org/eei.koala.leganes,,4466163.0,437121.0,AVDA,KOALA,,eei.koala.leganes@educa.madrid.org,1,2,50,3,2,
de Zamora,664646495,,8,912640171,http://www.educa.madrid.org/eei.primerospasos.leganes,,4463389.0,435916.0,CALLE,PRIMEROS PASOS,,eei.primerospasos.leganes@educa.madrid.org,1,2,50,3,2,
de Pablo Casals,912489590,,1,912489570,http://www.educa.madrid.org/cpm.mrodriguezsales.leganes,912489552,4463939.0,434565.0,PLAZA,MANUEL RODRIGUEZ SALES,,cpm.mrodriguezsales.leganes@educa.madrid.org,1,2,50,131,2,
de Gabriela Mistral,674864020,,8,916872188,,,4466241.0,436662.0,CALLE,ROSA CARAMELO (PROGRAMA DE CASA DE NIÑOS),,,1,2,50,6,2,
Priorato,,,79,916861898,http://www.educa.madrid.org/eei.rinconinfantil.leganes,916861898,4465564.0,436371.0,CALLE,RINCON INFANTIL,,eei.rinconinfantil.leganes@educa.madrid.org,1,9,50,3,2,
Vicente Aleixandre,,,1,916930057,http://www.educa.madrid.org/cc.lainmaculada.leganes,,4464396.0,434742.0,AVDA,LA INMACULADA,,cc.lainmaculada.leganes@educa.madrid.org,2,41,50,72,2,
Alhelí,916932113,,1,916933223,http://www.educa.madrid.org/cc.liceosanpablo.leganes,,4464388.0,435378.0,CALLE,LICEO SAN PABLO,,cc.liceosanpablo.leganes@educa.madrid.org,2,53,50,72,2,
San Vicente,,,17,916864015,http://cc.elsalvador.leganes.educa.madrid.org/,,4464671.0,435459.0,CALLE,EL SALVADOR,,cc.elsalvador.leganes@educa.madrid.org,2,54,50,72,2,
Doctor Fleming,,,3,916938041,http://www.educa.madrid.org/cc.cemu.leganes,916938041,4463889.0,435115.0,AVDA,CIUDADESCUELA MUCHACHOS,,cc.cemu.leganes@educa.madrid.org,2,295,50,72,2,
Parla,916486330,,4 B,916486455,http://www.antaneschool.com,916486330,4462563.0,433528.0,CALLE,ANTANES SCHOOL,,cc.antanesschool.leganes@educa.madrid.org,2,460,50,72,2,
